TransID,Date,AprCode,EmployeeID,StdRate,EmployeeName,Hours,CostCode,Description,BilledAmt,Comments
60474,2013-03-06,110,18,300,Jazmin Marks,1,435,AppDev - Documentation,300,AppDev-User Guide/Document
60476,2013-03-06,110,9,150,Donavan Fritz,1.5,435,AppDev - Documentation,225,AppDev-User Guide/Document
60492,2013-03-06,110,38,150,Brooke Holmes,2.5,453,BI - Build,375,BI - Budgeting Build Phase
60493,2013-03-06,110,8,300,Denzel Kaufman,2,456,BI - Testing,600,BI - Acceptance Testing
60516,2013-03-06,110,37,150,Bianca Hardin,2.5,495,App Dev - Project Management,375,App Dev - Project Management
60517,2013-03-06,110,15,450,Jack Zuniga,1,495,App Dev - Project Management,450,App Dev - Project Management
60545,2013-03-07,110,65,150,Ruth Jacobs,1.5,190,ERP - Production Support,225,Added revenues account section for projects - change requested by  for the Projects Module Template. Validation.
60555,2013-03-07,110,67,300,Triston Hurley,1,215,CRM - Build Phase,300,CRM - Build Phase
60577,2013-03-07,110,12,900,Finley Salazar,3.5,425,AppDev - Testing,0,AC2013
60587,2013-03-07,110,14,150,Izabella Sellers,2,452,BI - Infrastructure,300,BI - Configure Database
60588,2013-03-07,110,14,150,Izabella Sellers,0.5,452,BI - Infrastructure,75,BI - Configure Database
60590,2013-03-07,110,58,300,Lorelai Davies,1,453,BI - Build,300,BI - Budgeting Build Phase
60591,2013-03-07,110,8,300,Denzel Kaufman,2.5,456,BI - Testing,750,BI - Acceptance Testing
60619,2013-03-07,110,15,450,Jack Zuniga,2.5,495,App Dev - Project Management,1125,App Dev - Project Management
60633,2013-03-08,110,3,150,Ahmad Haas,2,190,ERP - Production Support,300,ERP - Production Support
60639,2013-03-08,110,65,150,Ruth Jacobs,2,190,ERP - Production Support,300,Technical difficulties with internet and outlook
60640,2013-03-08,110,65,150,Ruth Jacobs,0.5,190,ERP - Production Support,75,ERP - Production Support
60656,2013-03-08,110,13,300,Hector Sanders,2,410,AppDev - Technical Spec,600,Develop Technical Specifications
60660,2013-03-08,110,44,300,Gavyn Welch,3.5,415,AppDef - Application Model,840,Project follow ups and emails
60694,2013-03-08,110,32,300,Amina Bonilla,3,458,BI - Quality,900,BI - Reporting Build Phase
60702,2013-03-08,110,58,300,Lorelai Davies,0.5,495,App Dev - Project Management,150,App Dev - Project Management
60706,2013-03-08,110,15,450,Jack Zuniga,2.5,495,App Dev - Project Management,1125,Project queue job investigation and communication
60727,2013-03-09,110,3,150,Ahmad Haas,3.5,190,ERP - Production Support,420,Meeting  and  to identify issues of duplicated entries of employees coming from Kronos.
60732,2013-03-09,110,65,150,Ruth Jacobs,1.5,190,ERP - Production Support,225,ERP - Production Support
60733,2013-03-09,110,65,150,Ruth Jacobs,0.5,190,ERP - Production Support,75,ERP - Production Support
60734,2013-03-09,110,66,300,Samuel Mckee,1,190,ERP - Production Support,300,ERP - Production Support
60755,2013-03-09,110,13,300,Hector Sanders,2,410,AppDev - Technical Spec,600,Develop Technical Specifications
60788,2013-03-09,110,47,300,Joseph Garrison,3.5,457,BI - Integration,840,USM database initial investigation and review
60796,2013-03-09,110,32,300,Amina Bonilla,2,458,BI - Quality,600,Review ARR Inc SharePoint test environments and coordinate with LGBS
60797,2013-03-09,110,32,300,Amina Bonilla,3.5,458,BI - Quality,840,BI - Reporting Build Phase
60798,2013-03-09,110,54,300,Kylan Hale,1,458,BI - Quality,300,BI - Reporting Build Phase
60801,2013-03-09,110,13,300,Hector Sanders,0.5,490,Application Development Support,150,Application Development Support
60802,2013-03-09,110,22,150,Makenna Novak,1,495,App Dev - Project Management,150,App Dev - Project Management
60805,2013-03-09,110,37,150,Bianca Hardin,3.5,495,App Dev - Project Management,420,Meeting  - Training on SSIS design and dimension load.
60817,2013-03-10,110,3,150,Ahmad Haas,1,190,ERP - Production Support,150,ERP - Production Support
60818,2013-03-10,110,3,150,Ahmad Haas,3.5,190,ERP - Production Support,420,ERP - Production Support
60836,2013-03-10,110,22,150,Makenna Novak,1.5,400,AppDev - Design,225,AppDev-Genl Reqmt & Architect
60840,2013-03-10,110,18,300,Jazmin Marks,2,405,AppDev - Business Requirements,600,Requirements Definition
60853,2013-03-10,110,9,150,Donavan Fritz,0.5,430,AppDev - Quality,0,AC2013
60854,2013-03-10,110,17,150,Jayvion Parrish,2,430,AppDev - Quality,300,AppDev-Defect Resolution
60855,2013-03-10,110,50,450,Kallie Austin,2.5,435,AppDev - Documentation,1125,Architecture Documentation
60864,2013-03-10,110,58,300,Lorelai Davies,2,453,BI - Build,600,BI - Budgeting Build Phase
60869,2013-03-10,110,16,450,Jair Donovan,1,456,BI - Testing,450,BI - Acceptance Testing
60893,2013-03-10,110,37,150,Bianca Hardin,3,495,App Dev - Project Management,450,App Dev - Project Management
60932,2013-03-11,110,46,150,Jaeden Cowan,2,400,AppDev - Design,300,AppDev-Genl Reqmt & Architect
60933,2013-03-11,110,18,300,Jazmin Marks,2,405,AppDev - Business Requirements,600,Requirements Definition
60948,2013-03-11,110,17,150,Jayvion Parrish,1,430,AppDev - Quality,150,AppDev-Defect Resolution
60962,2013-03-11,110,16,450,Jair Donovan,2,456,BI - Testing,900,BI - Acceptance Testing
60963,2013-03-11,110,16,450,Jair Donovan,1,456,BI - Testing,450,BI - Acceptance Testing
60981,2013-03-11,110,32,300,Amina Bonilla,2.5,458,BI - Quality,750,Meeting with Dan Davis to discuss sales process
60982,2013-03-11,110,55,150,Lana Munoz,2,458,BI - Quality,300,BI - Reporting Build Phase
60987,2013-03-11,110,58,300,Lorelai Davies,0.5,495,App Dev - Project Management,150,App Dev - Project Management
60990,2013-03-11,110,15,450,Jack Zuniga,1,495,App Dev - Project Management,450,App Dev - Project Management
61018,2013-03-12,110,67,300,Triston Hurley,2.5,215,CRM - Build Phase,750,Review account structure and associated dimension mappings
61026,2013-03-12,110,29,150,Zariah Francis,3,410,AppDev - Technical Spec,450,Develop Technical Specifications
61031,2013-03-12,110,44,300,Gavyn Welch,1,415,AppDef - Application Model,300,AppDef-Object Model
61043,2013-03-12,110,14,150,Izabella Sellers,2,452,BI - Infrastructure,300,BI - Configure Database
61046,2013-03-12,110,58,300,Lorelai Davies,4,453,BI - Build,960,BI - Budgeting Build Phase
61057,2013-03-12,110,47,300,Joseph Garrison,3.5,457,BI - Integration,840,BI - SSIS Package Design
61066,2013-03-12,110,32,300,Amina Bonilla,2.5,458,BI - Quality,750,BI - Reporting Build Phase
61067,2013-03-12,110,32,300,Amina Bonilla,2,458,BI - Quality,600,BI - Reporting Build Phase
61068,2013-03-12,110,54,300,Kylan Hale,0.5,458,BI - Quality,150,BI - Reporting Build Phase
61077,2013-03-12,110,15,450,Jack Zuniga,0.5,495,App Dev - Project Management,225,App Dev - Project Management
61097,2013-03-13,110,66,300,Samuel Mckee,3,190,ERP - Production Support,900,ERP - Production Support
61116,2013-03-13,110,18,300,Jazmin Marks,2.5,405,AppDev - Business Requirements,750,Requirements Definition
61145,2013-03-13,110,16,450,Jair Donovan,3,456,BI - Testing,1080,BI - Acceptance Testing
61160,2013-03-13,110,22,150,Makenna Novak,2,495,App Dev - Project Management,300,App Dev - Project Management
61161,2013-03-13,110,58,300,Lorelai Davies,0.5,495,App Dev - Project Management,150,Support on Reporting for Accountant (Vanessa).  Locking down the cells on the Analysis Services reports.
61162,2013-03-13,110,58,300,Lorelai Davies,3.5,495,App Dev - Project Management,840,App Dev - Project Management
61188,2013-03-14,110,66,300,Samuel Mckee,1,190,ERP - Production Support,300,Financial analysis and validation with provided audit report
61189,2013-03-14,110,66,300,Samuel Mckee,3.5,190,ERP - Production Support,840,ERP - Production Support
61206,2013-03-14,110,18,300,Jazmin Marks,1.5,405,AppDev - Business Requirements,450,Update vendor onboarding form fields
61215,2013-03-14,110,12,900,Finley Salazar,0.5,415,AppDef - Application Model,450,AC2012
61221,2013-03-14,110,9,150,Donavan Fritz,3.5,435,AppDev - Documentation,525,"Create new workflow for escalated cases with no activity in the first 24 hours that checks for days of the week, test, document"
61238,2013-03-14,110,47,300,Joseph Garrison,3.5,457,BI - Integration,1050,BI - SSIS Package Design
61239,2013-03-14,110,47,300,Joseph Garrison,1,457,BI - Integration,300,Draft UAT document
61250,2013-03-14,110,55,150,Lana Munoz,3.5,458,BI - Quality,420,Study for Microsoft Dynamics Sure Step
61259,2013-03-14,110,37,150,Bianca Hardin,3.5,495,App Dev - Project Management,420,"CAS-25390-P7G1: Review roles, update collector roles"
61260,2013-03-14,110,37,150,Bianca Hardin,1,495,App Dev - Project Management,150,App Dev - Project Management
61288,2013-03-15,110,53,600,Kendal Colon,2,190,ERP - Production Support,0,ERP - Production Support
61289,2013-03-15,110,66,300,Samuel Mckee,1,190,ERP - Production Support,300,ERP - Production Support
61307,2013-03-15,110,29,150,Zariah Francis,2,410,AppDev - Technical Spec,300,"Meeting to further define scope around Revenue by Store, reported revenue, and resource group mapping with key business decision maker"
61315,2013-03-15,110,35,150,Azaria Andersen,2,425,AppDev - Testing,300,Review open items with lead developer to gauge recommendations and estimates
61318,2013-03-15,110,17,150,Jayvion Parrish,1,430,AppDev - Quality,150,AppDev-Defect Resolution
61335,2013-03-15,110,16,450,Jair Donovan,3,456,BI - Testing,1080,BI - Acceptance Testing
61336,2013-03-15,110,16,450,Jair Donovan,2,456,BI - Testing,900,BI - Acceptance Testing
61356,2013-03-15,110,32,300,Amina Bonilla,1.5,458,BI - Quality,450,BI - Reporting Build Phase
61357,2013-03-15,110,55,150,Lana Munoz,3,458,BI - Quality,450,BI - Reporting Build Phase
61365,2013-03-15,110,22,150,Makenna Novak,0.5,495,App Dev - Project Management,75,App Dev - Project Management
61369,2013-03-15,110,15,450,Jack Zuniga,1,495,App Dev - Project Management,450,"Finalized the load template, configured the Analysis Services load dimensions flowing the values from the load template to the project and the general ledger module. Deleted the  location dimension."
61390,2013-03-16,110,53,600,Kendal Colon,3,190,ERP - Production Support,1800,ERP - Production Support
61391,2013-03-16,110,66,300,Samuel Mckee,2,190,ERP - Production Support,600,Validate existing packaGG Partners and pull down to local; modify connection string managers and data sources
61410,2013-03-16,110,44,300,Gavyn Welch,2,410,AppDev - Technical Spec,600,Develop Technical Specifications
61421,2013-03-16,110,9,150,Donavan Fritz,1,430,AppDev - Quality,0,AC2013
61422,2013-03-16,110,18,300,Jazmin Marks,2,435,AppDev - Documentation,600,Mobile testing
61428,2013-03-16,110,8,300,Denzel Kaufman,0.5,456,BI - Testing,150,BI - Acceptance Testing
61429,2013-03-16,110,16,450,Jair Donovan,2,456,BI - Testing,900,Update business process workflows
61454,2013-03-16,110,32,300,Amina Bonilla,0.5,458,BI - Quality,150,BI - Reporting Build Phase
61518,2013-03-17,110,17,150,Jayvion Parrish,0.5,430,AppDev - Quality,75,AppDev-Defect Resolution
61535,2013-03-17,110,8,300,Denzel Kaufman,2.5,456,BI - Testing,750,Deploy stored procedure for PRR report
61552,2013-03-17,110,32,300,Amina Bonilla,0.5,458,BI - Quality,150,BI - Reporting Build Phase
61581,2013-03-18,110,66,300,Samuel Mckee,1,190,ERP - Production Support,300,ERP - Production Support
61582,2013-03-18,110,66,300,Samuel Mckee,4,190,ERP - Production Support,960,ERP - Production Support
61608,2013-03-18,110,29,150,Zariah Francis,2,410,AppDev - Technical Spec,300,Develop Technical Specifications
61620,2013-03-18,110,18,300,Jazmin Marks,2,435,AppDev - Documentation,600,AppDev-User Guide/Document
61636,2013-03-18,110,16,450,Jair Donovan,3,456,BI - Testing,1080,"CAS-24197-K7B2: Review invoice issue, modify report, test"
61652,2013-03-18,110,32,300,Amina Bonilla,0.5,458,BI - Quality,150,BI - Reporting Build Phase
61659,2013-03-18,110,58,300,Lorelai Davies,3,495,App Dev - Project Management,900,App Dev - Project Management
61683,2013-03-19,110,66,300,Samuel Mckee,4,190,ERP - Production Support,960,Setup user acceptance testing
61698,2013-03-19,110,46,150,Jaeden Cowan,2,400,AppDev - Design,300,AppDev-Genl Reqmt & Architect
61699,2013-03-19,110,9,150,Donavan Fritz,1.5,400,AppDev - Design,225,"Data query for loading, transaction tracking and rollup modifications"
61704,2013-03-19,110,12,900,Finley Salazar,2,415,AppDef - Application Model,1800,AC2012
61710,2013-03-19,110,13,300,Hector Sanders,1.5,425,AppDev - Testing,450,AppDev-Testing
61713,2013-03-19,110,50,450,Kallie Austin,0.5,435,AppDev - Documentation,225,AppDev-User Guide/Document
61740,2013-03-19,110,22,150,Makenna Novak,1,495,App Dev - Project Management,150,App Dev - Project Management
61742,2013-03-19,110,58,300,Lorelai Davies,3.5,495,App Dev - Project Management,840,App Dev - Project Management
61748,2013-03-19,110,15,450,Jack Zuniga,0.5,495,App Dev - Project Management,225,App Dev - Project Management
61772,2013-03-20,110,57,150,Lisa Strickland,0.5,190,ERP - Production Support,75,ERP - Production Support
61779,2013-03-20,110,53,600,Kendal Colon,5,190,ERP - Production Support,0,ERP - Production Support
61780,2013-03-20,110,53,600,Kendal Colon,1.5,190,ERP - Production Support,900,Modification to the budgeting templates (training) - Updated periods for running budgeting reports. Description for projects. Missing totals. Added missing dimensions.
61791,2013-03-20,110,30,300,Abigail Dickson,2,215,CRM - Build Phase,600,CRM - Build Phase
61797,2013-03-20,110,18,300,Jazmin Marks,2,405,AppDev - Business Requirements,600,Requirements Definition
61799,2013-03-20,110,22,150,Makenna Novak,3.5,410,AppDev - Technical Spec,420,Develop Technical Specifications
61802,2013-03-20,110,44,300,Gavyn Welch,2,415,AppDef - Application Model,600,AppDef-Object Model
61804,2013-03-20,110,13,300,Hector Sanders,3,425,AppDev - Testing,900,Compile list of open tasks for next week
61820,2013-03-20,110,38,150,Brooke Holmes,0.5,453,BI - Build,75,BI - Budgeting Build Phase
61838,2013-03-20,110,50,450,Kallie Austin,6,495,App Dev - Project Management,0,App Dev - Project Management
61839,2013-03-20,110,9,150,Donavan Fritz,2,495,App Dev - Project Management,300,App Dev - Project Management
61840,2013-03-20,110,58,300,Lorelai Davies,1.5,495,App Dev - Project Management,450,App Dev - Project Management
61879,2013-03-21,110,53,600,Kendal Colon,6,190,ERP - Production Support,0,ERP - Production Support
61884,2013-03-21,110,25,150,Nasir Gilmore,3,190,ERP - Production Support,450,CAS-24626-Q8B2: Investigate advanced find issue
61885,2013-03-21,110,25,150,Nasir Gilmore,2,190,ERP - Production Support,300,ERP - Production Support
61893,2013-03-21,110,46,150,Jaeden Cowan,2,400,AppDev - Design,300,AppDev-Genl Reqmt & Architect
61907,2013-03-21,110,12,900,Finley Salazar,7,435,AppDev - Documentation,0,AC2013
61924,2013-03-21,110,38,150,Brooke Holmes,2.5,453,BI - Build,375,"SSIS package deployment, Integration service catalog, environment set up review"
61935,2013-03-21,110,55,150,Lana Munoz,1,458,BI - Quality,150,BI - Reporting Build Phase
61943,2013-03-21,110,9,150,Donavan Fritz,0.5,495,App Dev - Project Management,75,generate example of BI  reporting
61970,2013-03-22,110,53,600,Kendal Colon,2,190,ERP - Production Support,1200,ERP - Production Support
61971,2013-03-22,110,53,600,Kendal Colon,0.5,190,ERP - Production Support,300,Microsoft Project functionality and known issues investigation
61982,2013-03-22,110,25,150,Nasir Gilmore,2,190,ERP - Production Support,300,ERP - Production Support
61983,2013-03-22,110,25,150,Nasir Gilmore,1,190,ERP - Production Support,150,ERP - Production Support
61990,2013-03-22,110,30,300,Abigail Dickson,2,215,CRM - Build Phase,600,CRM - Build Phase
61997,2013-03-22,110,46,150,Jaeden Cowan,0.5,405,AppDev - Business Requirements,75,Validate upload tool for prototype and work with developer to determine bug
62000,2013-03-22,110,12,900,Finley Salazar,2.5,415,AppDef - Application Model,0,AC2012
62011,2013-03-22,110,50,450,Kallie Austin,0.5,435,AppDev - Documentation,225,AppDev-User Guide/Document
62012,2013-03-22,110,35,150,Azaria Andersen,1,435,AppDev - Documentation,150,Project site borders implementation
62031,2013-03-22,110,47,300,Joseph Garrison,1,457,BI - Integration,300,BI - SSIS Package Design
62041,2013-03-22,110,32,300,Amina Bonilla,1,458,BI - Quality,300,BI - Reporting Build Phase
62043,2013-03-22,110,22,150,Makenna Novak,2.5,495,App Dev - Project Management,375,App Dev - Project Management
62089,2013-03-23,110,22,150,Makenna Novak,2,400,AppDev - Design,300,CAS-24445-K0V0: Investigate SQL job performance issue
62094,2013-03-23,110,29,150,Zariah Francis,2.5,410,AppDev - Technical Spec,375,Develop Technical Specifications
62095,2013-03-23,110,13,300,Hector Sanders,2,410,AppDev - Technical Spec,600,Develop Technical Specifications
62099,2013-03-23,110,12,900,Finley Salazar,2.5,415,AppDef - Application Model,2250,AC2012
62104,2013-03-23,110,9,150,Donavan Fritz,0.5,430,AppDev - Quality,0,AC2013
62105,2013-03-23,110,44,300,Gavyn Welch,2,430,AppDev - Quality,600,AppDev-Defect Resolution
62120,2013-03-23,110,16,450,Jair Donovan,2.5,456,BI - Testing,1125,BI - Acceptance Testing
62144,2013-03-23,110,13,300,Hector Sanders,0.5,490,Application Development Support,150,Application Development Support
62188,2013-03-24,110,30,300,Abigail Dickson,1.5,215,CRM - Build Phase,450,CRM - Build Phase
62193,2013-03-24,110,18,300,Jazmin Marks,1,415,AppDef - Application Model,300,AppDef-Object Model
62196,2013-03-24,110,44,300,Gavyn Welch,1,415,AppDef - Application Model,300,AppDef-Object Model
62205,2013-03-24,110,13,300,Hector Sanders,2,425,AppDev - Testing,600,AppDev-Testing
62209,2013-03-24,110,9,150,Donavan Fritz,2.5,435,AppDev - Documentation,375,AppDev-User Guide/Document
62239,2013-03-24,110,32,300,Amina Bonilla,2,458,BI - Quality,600,Update requirements scope document
62240,2013-03-24,110,32,300,Amina Bonilla,1,458,BI - Quality,300,BI - Reporting Build Phase
62241,2013-03-24,110,55,150,Lana Munoz,1,458,BI - Quality,150,BI - Reporting Build Phase
62242,2013-03-24,110,9,150,Donavan Fritz,3.5,495,App Dev - Project Management,420,Analysis Services Training - @ Meeting with PM. Starting modification to the templates and load.
